ticker,10_0,10_1,122_0,122_1,152_0,152_1,182_0,182_1,273_0,273_1,30_0,30_1,365_0,365_1,547_0,547_1,60_0,60_1,730_0,730_1,91_0,91_1
BSRR,,,0.237183,0.380815,0.23855949999999998,0.37698750000000003,0.28060450000000003,0.37978100000000004,,,0.46697849999999996,0.528853,,,,,0.469109,0.5288035,,,0.24214400000000003,0.3788205
BSV,,,0.0670355,0.071369,0.0683455,0.0711825,0.0698185,0.07068250000000001,,,0.0813715,0.07653599999999999,,,,,0.08136099999999999,0.0758375,,,0.0669875,0.0714055
BSX,,,0.290502,0.292001,0.289968,0.292354,0.289943,0.292517,0.291134,0.2932,0.2755115,0.276696,0.2964985,0.295519,0.294952,0.2944315,0.281744,0.2837445,0.2916265,0.29202249999999996,0.288909,0.290388
BSY,,,0.500857,0.49795200000000006,0.504468,0.506802,0.5059400000000001,0.509385,,,0.5052645,0.509673,,,,,0.5023795,0.4997295,,,0.4994265,0.49346999999999996
BTAI,,,0.847138,0.8632,0.8728815000000001,0.86375,0.8791505,0.8676155,,,0.8729175,0.841561,,,,,0.8398675,0.8435094999999999,,,0.8358844999999999,0.8572839999999999
BTBT,1.216675,1.077105,1.216675,1.0458660000000002,1.216675,1.0406149999999998,1.216675,1.0360805,1.216675,1.0244685,1.216675,1.0684684999999998,1.216675,1.015313,1.216675,1.0019345,1.216675,1.059295,1.216675,0.992251,1.216675,1.0523135
BTF,,,0.800226,0.89759,0.8032995,0.8896055,0.8023335,0.879132,,,0.883176,1.02144,,,,,0.882431,1.0310545,,,0.793915,0.8938379999999999
BTG,,,0.565779,0.588021,0.5501455,0.572253,0.5479894999999999,0.5615760000000001,0.5589755000000001,0.5651204999999999,0.5759274999999999,0.5907505,0.552997,0.5651660000000001,,,0.568268,0.590151,,,0.5669705,0.5901065000000001
BTI,,,0.2464725,0.24586600000000003,0.24908049999999998,0.252944,0.24383,0.248427,0.245186,0.250826,0.22948449999999998,0.23450749999999998,0.2492385,0.253058,0.2521505,0.26518949999999997,0.22708,0.237359,0.255194,0.282816,0.2405965,0.245252
BTRS,,,0.392359,0.5023145,0.2726525,0.2805705,0.264227,0.2319275,0.24733750000000002,0.195379,1.194378,1.2271709999999998,,,,,1.0445659999999999,1.0382315,,,0.4490545,0.520366
BTU,0.7425585,0.7916270000000001,0.7515434999999999,0.7962100000000001,0.7529475,0.7969235,0.7521215,0.794145,0.739438,0.7698115,0.7687545,0.8103385000000001,0.7156294999999999,0.7393959999999999,0.699515,0.7151955,0.752165,0.796306,0.6823705,0.6909555000000001,0.74476,0.788662
BTWN,,,0.273827,0.414594,0.2703435,0.421211,0.2696585,0.42735449999999997,0.26555249999999997,0.432591,0.8985695,1.033639,0.2278535,0.3383315,,,0.7918495,0.65169,,,0.37958899999999995,0.4006795
BUD,0.29345750000000004,0.2881505,0.3104265,0.32029949999999996,0.3110055,0.32034850000000004,0.3132435,0.3227945,0.310085,0.318216,0.29951099999999997,0.3004,0.30494,0.3101275,0.3116555,0.31437000000000004,0.2958495,0.3015005,0.3177795,0.318194,0.304263,0.31408
BUG,,,0.3378025,0.350021,0.3366505,0.34981150000000005,0.33480350000000003,0.349364,,,0.36580650000000003,0.362495,,,,,0.365713,0.3601605,,,0.3376585,0.34966949999999997
