"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","foreign","no_dur","durables","manuf","energy","chemical","bus_eq","telco","utilities","shops","health","finance","fama","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"25","AMD",101121,"001161","790310","95054","453010","45","45301020","CA","B-",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.000326606783035688,0.00114171910095238,0.000869369387499997,0.00282657607901785,0.00532654537500002,0.0068186897724653,0.00806472965368056,0.00946517406083329,0.00904748605420838,0.00755562969768755,0.0125599217450346,0.0235582632202221,0.0355934159830058,-5.42762604464309e-05,-8.33323098660721e-05,-8.33323098660721e-05,-7.13415713124133e-05,-6.34272366446301e-05,-6.01221531434052e-05,-4.79169190723774e-05,-2.64799374163072e-05,-3.35159314027367e-05,-4.24710355341615e-05,-4.83106975342056e-05,2.72349713452383e-05,-5.61618992688491e-05,-6.97471045674606e-05,-6.23842930935485e-05,-5.67459881371162e-05,-5.47595721044796e-05,-4.34382799629451e-05,-2.34941780100189e-05,-3.12827469700882e-05,-4.09808850443687e-05,-4.71941053178814e-05,0.000128165402250453,2.19283233364337e-05,2.19283233364337e-05,2.7570906537279e-05,2.67860114062483e-05,2.73428098015901e-05,1.97412989686354e-05,1.79416578245694e-05,2.36818756655573e-06,2.28041983774381e-05,4.64911888990244e-05,0.000720843619184149,0.000175400464856096,9.86643940962651e-05,7.81661180272777e-05,6.4525062599608e-05,5.7633364048892e-05,4.50389047136348e-05,2.42054957152029e-06,1.8235674544692e-05,3.32636557948169e-05,5.43429295992439e-05
"26","AEIS",101128,"061562","797310","80202","452030","45","45203010","CO","B+",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.00258534103714286,0.00513738064125002,NA,0.00438792099,0.00619050094285714,0.00776488654211109,0.00731840877142858,0.00886644741013494,0.0105346026817778,NA,NA,NA,NA,NA,-6.00859984285714e-05,-6.00859984285713e-05,-5.69180824721784e-05,-3.87956371662764e-05,-4.13230682433689e-05,-4.36772617837083e-05,NA,NA,NA,NA,NA,2.49819883750005e-05,-1.75520050267854e-05,-2.88736912182536e-05,-1.7877279755562e-05,-2.45333340058218e-05,-2.96550661567459e-05,NA,NA,NA,NA,NA,1.31798810106709e-06,1.31798810106711e-06,1.31474176970441e-05,2.15441192789459e-06,8.5437249015538e-06,1.55016416799663e-05,NA,NA,NA,NA,NA,9.42565772122469e-05,4.64692945555899e-05,4.46555161519828e-05,2.56563542180538e-05,2.74071259502342e-05,3.12556909074356e-05,NA,NA,NA,NA
"27","AMG",101138,"065886","825210","33401","402030","40","40203010","FL","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,3.11509002976005e-05,-0.000489928559523813,NA,0.00271746171443452,0.00540377252857145,0.00406359300677779,0.00500709633153771,0.00657624904854758,0.0093450183495139,NA,NA,NA,NA,NA,-8.95436938045641e-05,-8.95436938045641e-05,-4.43125506206614e-05,-4.07864379609845e-05,-4.30598562384867e-05,-5.11750958748148e-05,NA,NA,NA,NA,NA,-0.000106913009131945,-9.82283514682544e-05,-5.00386985307869e-05,-4.50575810742748e-05,-4.64880105794171e-05,-5.40381698298775e-05,NA,NA,NA,NA,NA,2.81397072749257e-05,2.81397072749257e-05,5.41885845527168e-07,4.1452127226027e-06,1.02805128966716e-05,2.29994757710728e-05,NA,NA,NA,NA,NA,0.000226151574719192,0.000127145640997059,6.58205234645161e-05,5.28366555367666e-05,4.93618025238294e-05,5.56387945805673e-05,NA,NA,NA,NA
"28","A",101149,"126554","00846U10","95051","352030","35","35203010","CA","B+",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,8.15347041666602e-05,0.00249535808196429,NA,0.00190319399895833,0.00372485329375001,0.00982099911,0.0143187135302401,0.00929157097427778,0.00709028586066668,0.00738054231064582,0.002489461112376,0.00614081402793152,0.0137200988828968,NA,-6.07219764930558e-05,-6.07219764930558e-05,-0.000107027081382784,-0.000116698187098963,-6.059234388231e-05,-3.85096217390111e-05,-2.67362915988248e-05,-6.59705865262833e-06,-1.10772930964623e-05,-1.86829646283974e-05,NA,1.97388027668652e-05,-2.04915868630953e-05,-8.05015497586342e-05,-9.69127495760311e-05,-4.47119269231151e-05,-2.52468559269362e-05,-1.78944477241082e-05,1.61560810638067e-08,-6.6644532833039e-06,-1.53763572615514e-05,NA,6.82010036582701e-07,6.82010036582701e-07,6.32564166076497e-05,8.00569618605808e-05,2.78130005404949e-05,1.03340016352691e-05,1.76853036420518e-05,2.45506851835526e-05,8.58954406026116e-06,1.68634559932162e-05,NA,9.94997628203822e-05,4.94088763918997e-05,9.62833746923634e-05,0.000104691824038523,4.75857188675275e-05,2.6847480677626e-05,3.17918071439047e-06,1.30632285064601e-05,1.05277596624787e-06,2.25251815429138e-05
"29","APD",101164,"001209","915810","18106-5500","151010","15","15101040","PA","A",0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,0.00138036652,0.00297514386857142,NA,0.002798386494375,0.00421640646875,0.00502483006061112,0.00504803995042857,0.00582655503789683,0.00604231483844444,0.00760862159199999,0.00705330726749998,0.00922355123073018,0.0103310325133334,NA,-4.72673324791666e-05,-4.72673324791666e-05,-4.00490498968255e-05,-3.0062896970726e-05,-2.92512402493212e-05,-2.56151006507936e-05,-2.28141211428571e-05,-1.55423034178082e-05,-1.43385460890863e-05,-1.22611862922376e-05,NA,5.89191247321423e-06,-2.06877100029762e-05,-2.25240240883483e-05,-1.69909514906324e-05,-1.87592840087198e-05,-1.6852587746555e-05,-1.69724458733647e-05,-1.11730504080234e-05,-1.14230481940745e-05,-1.00765597873452e-05,NA,1.41366540504718e-05,1.41366540504718e-05,3.7216148783088e-06,6.57832826765577e-06,3.52810309249387e-06,2.56051945294837e-06,2.16074740980194e-05,1.56054404183728e-05,5.32829106763718e-06,1.04416776570563e-05,NA,0.000113346653114033,4.96049995317807e-05,3.83058490220775e-05,2.47700259531241e-05,2.16330759531321e-05,1.84532124972448e-05,4.10118256513393e-06,1.87402201737282e-06,3.70581894452273e-06,1.72253840687077e-05
"30","AKAM",101176,"125595","00971T10","02142","451020","45","45102030","MA","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.00127826561142858,0.000945173040000013,0.00134049014395833,0.00317720288571429,0.00507614015999999,0.00628962731682639,0.00776698029861705,0.00773795042285712,0.00874962387415278,0.0128325972125,0.00843968805477674,0.00878560794047624,0.00628269314465285,-6.22245325297521e-06,-6.32979091428568e-05,-6.32979091428568e-05,-5.50699088505254e-05,-5.31861859605612e-05,-4.24979263909772e-05,-4.10514190259571e-05,-4.23235589782837e-05,-1.96203354612278e-05,-1.3724574641769e-05,-6.855380182499e-06,-3.95317103958322e-05,-7.44009948571425e-05,-6.88494519999997e-05,-5.87302667783118e-05,-5.5916452939484e-05,-4.46893248872178e-05,-4.28815979898504e-05,-4.35436782875459e-05,-2.05329178487034e-05,-1.43335190136677e-05,-7.31167137623677e-06,0.000176219209443909,1.89392261321838e-06,1.89392261321837e-06,1.12992440753911e-05,1.65449607221795e-05,9.71858304916212e-06,1.28757989222152e-05,2.09803626259281e-06,1.15274083749531e-05,5.94226251495441e-06,5.03587154731776e-06,0.000787610300925219,0.00019363956044439,9.77667415288041e-05,7.45120917120411e-05,6.36955274019757e-05,4.75631168316302e-05,4.44822227405401e-05,2.24700498490473e-05,7.48584542330709e-06,6.61628976411591e-06,1.44604956575992e-05
"31","ALG",101184,"027960","1131110","78155","201060","20","20106010","TX","A-",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,-0.000353562965476207,-0.000491324794047625,NA,0.0013884473325,0.0031304576304762,-0.00745169235263195,-0.0104354768427698,-0.0130034451023492,-0.015241763745,NA,NA,NA,NA,NA,-5.80670099325401e-05,-5.80670099325401e-05,7.80014218368763e-05,8.26386383384723e-05,8.3222908795217e-05,8.18033009863946e-05,NA,NA,NA,NA,NA,-6.26590708849207e-05,-6.03630404087304e-05,7.64875555888387e-05,8.15094430223131e-05,8.23165809756682e-05,8.10463678623758e-05,NA,NA,NA,NA,NA,3.33697659709834e-06,3.33697659709834e-06,0.000121772086612011,0.000119279863576854,0.000116002252137032,0.000109978921090137,NA,NA,NA,NA,NA,0.000181897636472168,8.92803299375349e-05,6.07057306551095e-05,7.37303685598213e-05,7.94427890312559e-05,7.9445743111686e-05,NA,NA,NA,NA
"32","ALK",101189,"001230","1165910","98188","203020","20","20302010","WA","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.00581674122994049,0.00829308039476194,NA,0.00892691303738096,0.0120370848448214,0.0140976794631112,0.00935109737591269,0.0104870618745477,0.0123086968667362,0.00811952138210405,0.0064993947334971,0.0259838388850622,0.0708583785752082,NA,-0.000103672393581349,-0.000103672393581349,-9.0999321243634e-05,-2.89701323440344e-05,-3.07257937145209e-05,-3.56700859164598e-05,-8.43509213246727e-06,-1.87028357138799e-06,-3.68685514718862e-05,-8.90981333496818e-05,NA,-2.11277547539673e-05,-6.24000741676581e-05,-6.37868029488929e-05,-8.67227033730127e-06,-1.44340886828009e-05,-2.20638267690892e-05,6.3574729911312e-07,4.91420729113653e-06,-3.23414231998177e-05,-8.57058879184196e-05,NA,4.22684070517104e-05,4.22684070517104e-05,4.72286564684998e-05,7.67109289434733e-06,2.05354962729419e-06,7.49446581271781e-06,3.59865031084093e-05,2.9277460264793e-05,1.72017143151628e-05,8.72786247145006e-05,NA,0.000140366320341215,9.13173636964626e-05,7.95686278826221e-05,1.64513447997931e-05,1.73078806272132e-05,2.3664451519779e-05,2.17093757376118e-05,1.79612797165328e-05,2.4624193950266e-05,9.2854712199782e-05
"33","AIN",101192,"014084","1234810","03867","201060","20","20106020","NH","B+",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00138006804696428,0.00135415429285714,NA,0.00149133797348214,0.0016026079,0.00238811526127778,0.00321495957569643,0.00362849145188097,0.00293272671611111,NA,NA,NA,NA,NA,-3.70899755059524e-06,-3.70899755059524e-06,-1.10774419155329e-05,-1.50400944978045e-05,-1.47922592428729e-05,-8.53109158871883e-06,NA,NA,NA,NA,NA,-4.57278935416655e-06,-4.1408934523809e-06,-1.13622084441828e-05,-1.52525023183548e-05,-1.4962744467262e-05,-8.67347485304377e-06,NA,NA,NA,NA,NA,5.76949889790432e-05,5.76949889790432e-05,3.26932228596013e-05,2.16011307405773e-05,1.79870840989422e-05,1.96445285150231e-05,NA,NA,NA,NA,NA,0.000123811354941414,3.30581829811854e-05,2.7144033377912e-05,2.30315767808466e-05,1.78365364116744e-05,1.02740996037335e-05,NA,NA,NA,NA
"34","ALB",101194,"029751","1265310","28209","151010","15","15101050","NC","B",0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,0.00336800273410715,0.00493087870863094,NA,0.00529633568705357,0.00722466864,0.00852842998186115,0.00956246139507142,0.0107310579290079,0.010627893653,0.0131922744958333,0.0147530741870287,0.0191710260239435,0.0170937352743256,NA,-6.4277765098214e-05,-6.4277765098214e-05,-5.67079917335604e-05,-5.07742513193792e-05,-4.84411525980315e-05,-3.98895105433672e-05,-3.59863434495463e-05,-3.11919765833468e-05,-2.88903533635033e-05,-1.8802373342765e-05,NA,-1.21818992807545e-05,-3.82298321894843e-05,-3.95335304750573e-05,-3.79637925118073e-05,-3.81590738182698e-05,-3.13022799141156e-05,-3.02615230300453e-05,-2.69101245983501e-05,-2.6033176079182e-05,-1.66614473502666e-05,NA,2.87377856857553e-06,2.87377856857556e-06,1.29373269584261e-05,1.41330260809975e-05,1.56618092562164e-05,1.17138904396252e-05,8.43525179133023e-06,4.42327471658412e-08,9.22351620677991e-06,1.69828647075837e-05,NA,0.000131420464868002,6.71471217182888e-05,5.53153554087865e-05,4.57428669742991e-05,4.10328657626822e-05,3.29029046648054e-05,9.18789459154664e-06,1.38630521729539e-05,1.83159468296302e-05,2.38102716316291e-05
"35","SBH",101197,"175900","7.95E+14","76210","255040","25","25504040","TX","B",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,0.00306494633613096,0.00262857401238094,NA,0.00319173460500001,0.00331852287386905,0.0106301146842222,0.0136402637351904,0.00832855727999999,-0.00557215547777779,NA,NA,NA,NA,NA,-4.22627562896819e-06,-4.22627562896819e-06,-8.3133718110893e-05,-8.66829295004874e-05,-3.46290193675594e-05,4.7456603373125e-05,NA,NA,NA,NA,NA,-1.87720197539689e-05,-1.14991476914685e-05,-8.79290183718822e-05,-9.02597518263072e-05,-3.74998899185464e-05,4.50589532426304e-05,NA,NA,NA,NA,NA,5.71777109006703e-05,5.71777109006703e-05,3.93630533357587e-05,5.00417042621056e-05,1.84967602574426e-06,7.5632223476867e-05,NA,NA,NA,NA,NA,0.000138010585341216,4.0416437220273e-05,0.000103710843305611,9.8038826288799e-05,4.03736818629587e-05,4.34583284919406e-05,NA,NA,NA,NA
"36","HWM",101204,"028192","44320110","15212-5872","201010","20","20101010","PA","B-",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0020917129429762,0.00754429480339286,NA,0.003852037103125,0.00561236126327379,0.00772685589135415,0.00974564998564877,0.011523707019627,0.0129163162700001,0.00403460403152084,-0.0294390469583681,NA,NA,NA,-5.86774720049599e-05,-5.86774720049599e-05,-6.19246477843731e-05,-6.27371888743653e-05,-6.20525926095446e-05,-5.94758424561751e-05,-7.11681717415619e-06,8.63856435653268e-05,NA,NA,NA,0.000123075256675596,3.21988923353178e-05,-2.00616580177244e-06,-1.80438949365238e-05,-2.61803435278561e-05,-2.95166014648747e-05,1.28560101533774e-05,0.000101324224004825,NA,NA,NA,2.72651452467856e-06,2.72651452467856e-06,1.81539830092389e-05,2.60959636359835e-05,2.92732492677295e-05,3.13002223524331e-05,3.73047780667204e-05,0.000117533387401508,NA,NA,NA,3.83669108834814e-06,3.28160280651335e-06,1.77879907355017e-05,2.58229693990156e-05,2.90541354722684e-05,3.11172262155645e-05,3.3929638591876e-05,0.000114371296430221,NA,NA
"37","MATX",101207,"001254","57686G10","96819","203030","20","20303010","HI","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.000273757820297613,0.000215296444999978,NA,0.0050490337767857,0.0098243097332738,0.00365601474983334,0.00397512950701585,0.0022427674884127,-0.002648692024875,NA,NA,NA,NA,NA,-0.00015917586521627,-0.00015917586521627,-3.71676585663267e-05,-3.03391121862151e-05,-1.29540109744414e-05,1.60574167317177e-05,NA,NA,NA,NA,NA,-0.000161124577726191,-0.00016015022147123,-3.78100912619051e-05,-3.08183037870154e-05,-1.333862528561e-05,1.57362003839285e-05,NA,NA,NA,NA,NA,9.77718786866313e-05,9.77718786866313e-05,6.60300620880756e-06,6.3021130521667e-06,1.98253323673737e-05,4.42330368354596e-05,NA,NA,NA,NA,NA,0.000280363143313438,0.000189067511000035,5.35919161956343e-05,3.85973782495072e-05,1.62124172300224e-05,1.41355756332387e-05,NA,NA,NA,NA
"38","ALXN",101210,"062263","1535110","02210","352010","35","35201010","MA","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0.000512761142142839,0.00441160942767856,0.0027727720168254,0.00347674174047618,0.00644072233880952,0.00468624221541666,0.00321950920901587,0.00518179628301586,0.00683455797284724,0.00908142538550001,0.00766243750880947,0.0129651107606231,0.0191393900076191,-0.000226001087468256,-9.8799353277778e-05,-9.8799353277778e-05,-4.58624293766354e-05,-2.2186459564533e-05,-3.0717336453112e-05,-3.47351474214527e-05,-3.13870485104658e-05,-1.95881544292236e-05,-2.27648073463989e-05,-2.55159299527072e-05,0.000163883741085317,3.11622562400794e-05,-3.38185485188493e-05,-3.0179427223967e-06,9.77131326772702e-06,-5.06701878511378e-06,-1.33129040943334e-05,-1.71055529590529e-05,-8.90637830446823e-06,-1.56371139541947e-05,-2.01750418903295e-05,4.35594247713717e-05,3.73953667481396e-05,3.73953667481396e-05,2.09176460150117e-06,1.44547656738488e-05,2.06200688870314e-06,6.55952731771077e-06,1.30345467304107e-05,1.15595894069573e-05,3.09797018967551e-06,2.3696421317526e-05,0.000584194849444071,8.8076309347168e-05,6.27358380476538e-05,1.87997676561259e-05,1.99223880523522e-06,7.94081072952615e-06,1.49135288450232e-05,3.96807547944574e-06,4.14069412092804e-06,7.91988470464292e-06,2.7323866171692e-05
"39","ATI",101227,"010405","01741R10","75201","151040","15","15104050","TX","C",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.00478216538791675,0.00991555633904762,NA,0.00757591102729168,0.0103696566666666,0.0100048326383958,-0.00127155331197619,-0.00307701342575401,-0.0040063729916528,-0.0321838927418123,-0.700257589316666,NA,NA,NA,-9.31248546458309e-05,-9.31248546458309e-05,-5.73919478074623e-05,4.96206450810897e-05,5.17051237741497e-05,4.82886724152173e-05,0.000135406806336004,0.00193161576631393,NA,NA,NA,7.79881770585315e-05,-7.56833879364972e-06,-9.81058234595623e-07,9.16976200903591e-05,8.54774326631686e-05,7.64941172016506e-05,0.000154210436193626,0.00194567985111155,NA,NA,NA,3.17208681161924e-05,3.17208681161924e-05,1.36212830323281e-05,8.62618703194715e-05,8.44844671159648e-05,7.64642925189593e-05,0.000179828401576881,0.00196276351015011,NA,NA,NA,4.1250388528716e-05,3.64856283224542e-05,1.67628831683248e-05,8.39185456278673e-05,8.26036407187563e-05,7.48934924509609e-05,0.000175284064632125,0.00195872692353694,NA,NA
"40","ARLP",101247,"122915","01877R10","74119","101020","10","10102050","OK","",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,-0.0200456022540476,0.00156047756571432,NA,-0.0062104301213095,0.0076247420114286,-0.00322723765649996,0.0169942066483988,0.0154830922353333,-0.0137711558356667,0.090907266325416,-0.0957319641144053,NA,NA,NA,-0.000461172404424603,-0.000461172404424603,-0.000184817193379644,-0.000303604991003659,-0.000233741411114348,-3.44749803207743e-05,-0.000406420764027339,0.000207359895507829,NA,NA,NA,0.000259030256234127,-0.000101071074095238,5.26122551891679e-05,-0.000126505976087577,-9.159614914223e-05,8.42397439636318e-05,-0.000327277614504402,0.000266554634740054,NA,NA,NA,0.000399768417894965,0.000399768417894965,0.00014104652860451,0.000266963765765277,0.000200962067772533,6.29936021703235e-06,0.000361999168786462,0.00023850763934401,NA,NA,NA,0.00013979169064688,0.000129988363624043,3.68304302554387e-05,0.000134285050550069,9.44699410866424e-05,8.2639119212942e-05,0.000306203986065903,0.00027960170716545,NA,NA
"41","THG",101265,"061408","41086710","01653","403010","40","40301040","MA","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00092454093428571,0.00111951387767857,NA,0.00106943720285714,0.00121433347142857,0.00212763969599999,0.00240823360623215,0.00418155508425398,0.00608771450715278,NA,NA,NA,NA,NA,-4.82987561904768e-06,-4.82987561904768e-06,-1.32208655133438e-05,-1.21614153438233e-05,-2.14277246708439e-05,-2.83690855652037e-05,NA,NA,NA,NA,NA,1.66922249404775e-06,-1.58032656249996e-06,-1.10783056958398e-05,-1.05632764635539e-05,-2.01450079379961e-05,-2.72978056564517e-05,NA,NA,NA,NA,NA,5.65741109105908e-05,5.65741109105908e-05,3.05497992617905e-05,2.44798098945585e-05,1.13516186709712e-05,1.93465461461718e-07,NA,NA,NA,NA,NA,0.0001175693430932,3.04976160913044e-05,2.6860130629569e-05,1.83423509260457e-05,2.30187998824084e-05,2.88984304071415e-05,NA,NA,NA,NA
"42","MDRX",101270,"181104","01988P10","60654","351030","35","35103010","IL","C",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.000489672751249979,0.00052715156071431,NA,0.00194229164999999,0.00339491054875,0.00651023291749997,0.00974077109986709,0.0125017508261587,0.0137848999302083,NA,NA,NA,NA,NA,-4.84206299583337e-05,-4.84206299583337e-05,-6.6160001826923e-05,-7.58286749886648e-05,-7.90268294401888e-05,-7.30506987854853e-05,NA,NA,NA,NA,NA,-4.71713363095227e-05,-4.77959831339282e-05,-6.57481467778644e-05,-7.55214716323998e-05,-7.87802583252919e-05,-7.2844771260956e-05,NA,NA,NA,NA,NA,1.29833565713047e-05,1.29833565713047e-05,2.23893370517888e-05,3.9187449750283e-05,4.62474860983737e-05,4.48750786817433e-05,NA,NA,NA,NA,NA,0.00016640990189677,7.67132726627327e-05,8.15299717115937e-05,8.33005460948916e-05,8.16540502697043e-05,7.44453960116458e-05,NA,NA,NA,NA
"43","ALL",101273,"028349","2000210","60062","403010","40","40301040","IL","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.000516453298988101,0.00189804992732143,NA,0.00339877588392857,0.00628109846886905,0.008853756639,0.00553265454628571,0.00622471989184129,0.00744608693400002,0.00642813889385417,0.00698994641381447,0.00786761541416672,0.00371928916666673,NA,-9.60774194980158e-05,-9.60774194980158e-05,-9.16187180221088e-05,-4.11164036663739e-05,-3.75543854792973e-05,-3.8074910082483e-05,-2.16545259885204e-05,-1.77355975748668e-05,-1.34390532270176e-05,-4.38744639408032e-06,NA,-5.00241985535715e-05,-7.30508090257936e-05,-7.64363374909733e-05,-2.97918411390515e-05,-2.84649339771043e-05,-3.04837198169153e-05,-1.65937324781419e-05,-1.39504013328576e-05,-1.09132824256769e-05,-2.49484827307576e-06,NA,3.46734329683773e-05,3.46734329683773e-05,4.78480532469745e-05,4.47517842799209e-06,4.77504213748216e-06,9.89928997874107e-06,2.27670692523562e-05,1.34121462613142e-05,6.22778392970585e-06,2.56793775889907e-06,NA,0.000169262764140819,0.000101968098554598,9.22181624247025e-05,3.75709156015433e-05,3.13387259215167e-05,3.20843445676051e-05,4.47989596035676e-06,9.03328907461371e-07,3.19605317612517e-06,9.64367255443822e-06
