"","ticker","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"423","SEAS",0.00312194299126488,0.0290736388526786,0.00562616247417658,0.01063460144,0.0282884897558928,0.0346907824827778,0.0305500022286666,0.0304258627396825,0.0230344405604445,0.0214930778955211,0.0103725792814283,0.00541134462563478,0.0307104002544443,-0.00025042194829117,-0.00025042194829117,-0.000419442446077132,-0.000346910324082559,-0.000224820157683621,-0.000179631050976432,-0.000109409327303185,-6.72935344478249e-05,-1.9864756959352e-05,-4.18537775935997e-06,-3.77924072098349e-05,0.0023447476378502,0.000614634580422619,1.30858182797625e-05,-6.17268530780134e-05,-1.21013391474432e-05,-8.89620978292092e-06,3.31824081990881e-05,2.77676225536905e-05,5.12357796472609e-05,4.32583075448698e-05,-2.24213890652844e-06,7.08295096887645e-05,7.08295096887645e-05,0.000240264702540765,0.000221609884494829,0.000137398686177893,0.00010320562935665,5.29036591110202e-05,3.92356890748184e-05,1.86295270891805e-05,2.18441036863918e-05,2.63072648155839e-05,0.00156543538907175,0.000474592123231406,3.24461139193204e-05,4.18005549607071e-05,3.27861250899897e-06,4.44337714075199e-06,3.88004543069058e-05,2.18087600375934e-05,6.41687968428278e-05,5.20400982752189e-05,3.71250216595776e-06
"424","SFIX",0.000687601103333336,0.00251857903839284,0.00283553882166667,0.00713141425833333,0.01191366526875,0.0111827074395833,0.0175477147549999,0.0280082697060714,0.0458491809470139,0.0774455561099998,0.0658309584600796,0.0648828584157891,0.0276662125009125,-0.000214793771833333,-0.000214793771833333,-0.000187101069423611,-0.00011533083885989,-0.000138197652882513,-0.000179741240807487,-0.000248140548591652,-0.00028116467035409,-0.000178474951662319,-0.000117358788505404,-3.6957001914492e-05,-3.16959783273824e-05,-0.000153761173998016,-0.000156584770505953,-9.52102022108842e-05,-0.00012318963702137,-0.00016769533333999,-0.000238080230267149,-0.000274457791471088,-0.000173458573758046,-0.000114011479666172,-3.44488129623557e-05,3.52013332309269e-05,3.5201333230927e-05,7.92332588724393e-06,9.96960072784034e-06,5.07761813767854e-05,0.000103315819187705,0.000191634880399487,0.000253106824981083,0.000139980667613786,9.13293070596518e-05,2.5471859520241e-05,0.000811008227105833,0.000293803631189229,0.000137224474866395,7.52839040935779e-05,0.000114366910382925,0.000154355746416317,0.000232462184159331,0.000280416653987185,0.000160525556562479,0.000105229688935823,3.5919176221785e-05
"425","SHAK",0.00114278560305059,0.000444139561666668,0.00224068408012896,0.00443648103428571,0.0106264298973214,0.0149803062247222,0.0160917881189186,0.0179115270899604,0.0170123554074861,0.0218939896751876,0.032540208903854,0.0380304256367023,0.0258859251573414,-0.000109789847707837,-0.000109789847707837,-0.000158060738237847,-0.000152060666172216,-0.000122532807507115,-0.000110320667677038,-8.71954384859093e-05,-7.60117365279745e-05,-8.60203378104203e-05,-6.7436270628248e-05,-3.38947117182067e-05,-0.00017965445184623,-0.000133078049087302,-0.000169704838927579,-0.000159738095198413,-0.000128259414403705,-0.000114917023212459,-9.10341529990077e-05,-7.85708795367068e-05,-8.79344365539379e-05,-6.87135028794069e-05,-3.48517610899654e-05,6.98025908945686e-05,6.98025908945686e-05,2.11170052985204e-05,2.67602265844854e-05,3.51113360013876e-05,3.38952460572562e-05,3.06897702937446e-05,4.7953891154968e-05,4.75260537618878e-05,4.14067891824962e-05,2.24095693239557e-05,0.00095896670062468,0.000273120506278514,0.000150344543288021,0.000139811797081106,0.00011943668776526,0.000101577436288786,8.541610689119e-05,8.45297420528039e-05,7.5001419358371e-05,5.99317121490578e-05,3.63221243493948e-05
"426","SHOP",0.000692034791889875,0.00157120821000002,0.00269161933333333,0.00669078841622024,0.00926988815744048,0.0101224728363958,0.0105353503591249,0.0111134183762144,0.011951066502375,0.0145399407183334,0.0139003728742709,0.00797405534157454,0.00687130316924618,-0.000199958454144346,-0.000199958454144346,-0.000142964222759177,-0.000103631187302263,-8.06829144855334e-05,-6.85617341073979e-05,-6.1862811596072e-05,-5.07249301334926e-05,-3.61872276229616e-05,-1.33126518275771e-05,-8.46475120185795e-06,-0.000112041112333331,-0.000170652673540674,-0.000128311332457341,-9.39699409494038e-05,-7.34765749928273e-05,-6.27776984619364e-05,-5.70321884196426e-05,-4.75045146825397e-05,-3.37785333267694e-05,-1.17053878090942e-05,-7.26040405376186e-06,2.03660155419395e-05,2.03660155419396e-05,3.62135207771905e-05,2.16692522854676e-05,6.73855702019421e-06,7.86368751238402e-06,5.35714340390737e-06,2.26670847604861e-05,2.3070564255709e-06,1.27168296181747e-05,3.02039119239302e-06,0.000891353361111782,0.000310695130731887,0.000108951036817783,7.40436428320975e-05,6.4653848354383e-05,4.94381115382635e-05,5.1414142311825e-05,5.34633771986368e-05,2.08455161312025e-05,2.92359707874507e-06,8.73076731319118e-06
"427","SHY",6.75472231398808e-05,0.000497979186011905,0.000452166103571428,0.00122140386443452,0.00243277980952381,0.00127230612238889,0.00167373097992857,0.0016613638095,0.000892518015277777,-0.000499996650562499,-0.000750404839419642,-0.000406139902777778,0.000455563214841269,-3.84618880431548e-05,-3.84618880431548e-05,-3.94205431063988e-05,-1.32391087829561e-05,-1.31654406294155e-05,-1.04856354365797e-05,-4.53280655020822e-06,2.07891528828711e-06,2.2409645549576e-06,8.65972807893343e-07,-5.31528755755326e-07,4.58130824404761e-06,-2.41141559474206e-05,-3.22466770585318e-05,-8.50908721293389e-06,-9.63730978620218e-06,-7.65384620715852e-06,-2.1677957651971e-06,3.65558914496119e-06,3.42023020666177e-06,1.6528685352645e-06,5.8104070096761e-08,0.000141130550559251,0.000141130550559251,0.000139757200429969,0.000112061330804774,7.42560308763121e-05,6.59397861832022e-05,5.19728616419564e-05,3.01367606612936e-05,4.07352486034901e-05,2.68954542536451e-05,1.09536136384956e-05,0.000774730940534403,0.000164156613138634,1.28863814189739e-05,1.14172109043724e-05,8.14583147757941e-07,5.68574071651439e-06,3.45025034262058e-06,2.30327337113592e-06,1.63532474022287e-05,1.04346592656136e-05,1.41225918933256e-06
"428","SIG",-0.0333222243829018,0.143103750177143,0.00706578215223214,0.0878417952224999,0.0627759708288095,0.0334134728105208,0.0100133177830417,0.00883863065028559,0.00856835062561107,0.0161274384334375,0.0227616270984376,0.0310534415369735,0.0377960112183339,-0.00403880065351339,-0.00403880065351339,-0.00160163658686185,-0.00073335930981783,-0.00035520936201593,-0.000277374046270969,-0.000230167994552268,-0.000181134296030547,-0.000153654387620108,-0.000117688603144196,-9.74222405496379e-05,0.0136037968024911,0.00184206516515476,0.00133879632247222,0.00120538766336947,0.00109090518355821,0.000883323154781955,0.000739205492041383,0.000465114695031887,0.000329704446790973,0.000204845171188609,0.000144257176655903,0.00385920821491098,0.00385920821491098,0.00142245884332549,0.0006080588702301,0.000267787890510202,0.000200948624651187,0.000173662326360104,0.00015307645065754,0.000115160103571575,9.16591216984444e-05,8.59370981553869e-05,0.0128244845537126,0.00170202270796355,0.00135815661811178,0.00122531396148678,0.00109972791019665,0.000896662741705628,0.000744823538149201,0.00045915583251579,0.00034263746398654,0.000213626961918958,0.000142786813396473
"429","SIRI",0.0396664336760714,0.0689299318690475,0.0630792055055556,0.109904749164524,0.170758757445714,0.027391755417,0.0459964791329524,0.0528650811032142,0.0434266033066667,-0.019922516887,0.0147387972214434,-0.00935304352782635,-0.0748982966059523,-0.00234127718294841,-0.00234127718294841,-0.00218487206282738,0.00013488657427551,-5.18856184990241e-05,-8.68332067575185e-05,-2.06602726955783e-05,0.000218274544187075,6.82948943962411e-05,8.96151319998131e-05,0.000156937986687704,0.000585072636349197,-0.00136582724318254,-0.00169714709294445,0.000456463477495028,0.000187979120787665,0.000105689807669956,0.00014012817891418,0.000325466845260247,0.00014846886204823,0.000143113300542731,0.000197024970513698,0.00216168474434601,0.00216168474434601,0.00200569431929101,0.00026018701386324,3.55358530067035e-05,1.04077851377366e-05,3.58453954965863e-05,0.000246332389560081,0.000106789178444774,0.000115644613445565,0.000168423129081955,0.000194239612429253,0.00150586970037375,0.00167778679730489,0.000476389775612334,0.00019680184742611,0.000119029394593629,0.000145746225021998,0.00031950798274415,0.000161401879243797,0.00015189509127308,0.000195554607254269
"430","SKX",0.00230069519434524,0.00437039462791665,0.0038247462687004,0.00687284841741071,0.0113255927306548,0.0143178422855,0.0135297451795179,0.0164853884591666,0.0194018423964444,0.00502130278650004,0.0049284196696429,0.0119591436360715,0.0120720347714781,-0.000152405107435516,-0.000152405107435516,-0.000150414958938492,-0.000132056561441261,-9.2041393321087e-05,-9.33203504264564e-05,-9.3962347264281e-05,-9.96559557565861e-06,-7.19924513780182e-06,-1.76571269501394e-05,-1.33853966810039e-05,5.45648359216254e-05,-8.34151263164688e-05,-0.000115919968378969,-0.000109312611621795,-7.50766438655836e-05,-7.97039067845392e-05,-8.2590372354548e-05,-2.38427896916992e-06,-1.52883573075685e-06,-1.38733985523855e-05,-1.05501919774814e-05,2.71873311668901e-05,2.71873311668901e-05,2.87627845978749e-05,6.75612185353092e-06,4.61992181535947e-06,1.68949288066745e-05,3.74566790721164e-05,1.80922497973479e-05,3.12950389107307e-05,8.37235449561237e-06,1.90025428675293e-06,0.000724747412856825,0.000223457583507682,9.6559672739411e-05,8.93863135044887e-05,6.62539172271394e-05,6.63643198608663e-05,7.69723262467303e-05,8.34314148526702e-06,1.14041814648101e-05,5.09160782203636e-06,1.20205552369107e-05
"431","SLB",0.000412259137440463,0.0032183687422024,0.00388338686516864,0.010825642320625,0.0163943087104761,0.0194876636573125,0.0244921251183175,0.0284794502343889,0.0326707501986667,0.0344504309459376,0.0160918148860714,0.0324727875612174,0.0674999954258732,-0.000347112772772818,-0.000347112772772818,-0.000266367492883928,-0.000209619829888704,-0.000197375950662927,-0.00018465257300624,-0.000177244456380364,-0.000124681948016473,-4.29576869825505e-05,-5.8611569330488e-05,-9.19010086142914e-05,-6.65018122966246e-05,-0.00025357578594742,-0.000219598999471229,-0.000178783460605605,-0.000174375052263239,-0.00016619132560649,-0.000161826271738815,-0.00011440315825544,-3.52697154626548e-05,-5.34815700530439e-05,-8.80570228543436e-05,0.000167520334170412,0.000167520334170412,8.71897493475608e-05,8.43193903009734e-05,0.000109954479157199,0.000108227151386458,0.000120738788188199,9.66241026434666e-05,4.46340293401799e-06,3.25820878847362e-05,8.04158662200405e-05,0.000845814061075075,0.000393618243138633,0.000200238703831671,0.000158857162488299,0.000165552325624794,0.000152851738682817,0.000156208225630997,0.000120362020771537,2.23366982670879e-05,4.46997793226948e-05,8.95273861137729e-05
"432","SLV",0.00164257458483631,0.00491690590875,0.00455810875690476,0.0103891771010417,0.0157396795404762,0.0175654825020278,0.0173363789346647,0.0206351446560556,0.0224047799309027,0.022292905375,0.0214826536524603,0.016506956459255,0.0261565931415179,-0.000291553417206845,-0.000291553417206845,-0.000234951749260665,-0.000174977010079027,-0.000128637740572364,-0.000124951118889601,-0.000114078051352013,-7.56422373266069e-05,-5.4356381007189e-05,-2.71743727137453e-05,-3.358084733792e-05,3.58797151845242e-05,-0.000182409039743055,-0.00018037956052877,-0.000138995347178877,-0.000101798959228809,-0.0001034094654428,-9.60872199019381e-05,-6.36483496932234e-05,-4.53856102567406e-05,-2.11883922312705e-05,-2.90954619626958e-05,0.000111960978604439,0.000111960978604439,5.57740057242973e-05,4.96765704912969e-05,4.12162690666361e-05,4.85256972698186e-05,5.75723831598487e-05,4.75843919536005e-05,1.58620969586565e-05,1.14489126799348e-06,2.20957049436691e-05,0.000743432533593927,0.000322451496934268,0.000161019264889212,0.00011906904906157,9.29762325903646e-05,9.0069878519127e-05,9.04691737941204e-05,6.96072122093205e-05,3.24525930611736e-05,1.24066015009214e-05,3.05658252221251e-05
"433","SMH",0.000756435020818454,5.95513155357183e-05,0.00179026070634921,0.00385791207741072,0.00696802653071429,0.00807129715166668,0.00849082432169645,0.00807405401111113,0.00927980618933336,0.0138189170987291,0.014217753002619,0.0133449489780476,0.0122786043800001,-0.000103382568553075,-0.000103382568553075,-0.000103526525164931,-8.03831003389915e-05,-6.3396633613754e-05,-4.81422301992939e-05,-4.68317097171149e-05,-4.78479196993066e-05,-3.68803232378098e-05,-2.30137366676951e-05,-1.57837936427146e-05,-0.000173070939081349,-0.000126612025395833,-0.000115141253586309,-8.80411630344062e-05,-6.9108795132465e-05,-5.27269914182593e-05,-5.06607410648222e-05,-5.04006072644448e-05,-3.87895936632419e-05,-2.4287747097828e-05,-1.67384288554307e-05,7.62098700493306e-05,7.62098700493306e-05,7.56512183714368e-05,4.49173392487386e-05,2.40248378919735e-05,2.8283191420488e-05,9.67395847504977e-06,1.97900743263001e-05,1.61396081072273e-06,3.01574477805673e-06,4.29865124846364e-06,0.0009523831878598,0.000266654482587046,9.57809579467516e-05,6.81148649170999e-05,6.02860684940207e-05,3.93874044945864e-05,4.50426949570045e-05,5.63594697805419e-05,2.5856576467675e-05,1.55059563674789e-05,1.820879211486e-05
"434","SNAP",-0.00109509164752976,0.00267415866934523,0.000409322897331353,0.00341815198705357,0.00884449692976188,0.0127290451640625,0.0149997162375001,0.0186946038582858,0.0224106548616528,0.0322685210615625,0.0271596614138539,0.0251139773467568,0.0143476640546429,-0.000150441454486111,-0.000150441454486111,-0.000165659809621527,-0.000151913591336179,-0.000131924654795326,-0.000130195365169839,-0.000129152453347157,-0.000122211035564441,-7.74102823599553e-05,-4.79142029146006e-05,-2.115445986599e-05,0.000226483577201388,-2.47997772569446e-05,-0.000102838971006944,-0.000110493258183707,-0.000101029160394712,-0.000105397665716714,-0.00010844228677092,-0.00010840425784695,-6.70835691630376e-05,-4.10234345108072e-05,-1.59911032675311e-05,2.91509841162951e-05,2.91509841162951e-05,1.351793391484e-05,2.66131517484489e-05,4.45031832895987e-05,5.37699435500571e-05,7.2646785154992e-05,9.41531901914341e-05,3.89159983114228e-05,2.18847214688488e-05,9.66931747173899e-06,0.000552828671577063,0.000164842234448158,8.34786753673863e-05,9.05669600664003e-05,9.22064337562674e-05,9.20580787930411e-05,0.000102824240663103,0.000114363120363047,5.41505519674706e-05,3.22416437804581e-05,1.74614665269604e-05
"435","SNOW",0.00227974960450894,-0.00155297361732145,0.00329824343673612,0.00533523110119046,0.0127462425142857,0.00786286661983333,0.0099341158741885,0.00944444774224602,0.00963183589333342,0.0101010859559999,0.0075014477051041,0.0136927625464959,0.0220130063029759,-0.000101849383222717,-0.000101849383222717,-0.00017444154849628,-6.13529342343339e-05,-6.2740707128521e-05,-4.71361719587966e-05,-4.03960785100246e-05,-2.86495837050953e-05,-1.43060221934114e-05,-2.0864740296137e-05,-2.70318584910507e-05,-0.000485121705405756,-0.000229606823950397,-0.00023832026886012,-0.000103470771836866,-9.41564712418848e-05,-7.23514563129439e-05,-6.14549973112904e-05,-4.26888629059392e-05,-2.480663376007e-05,-2.78715469173992e-05,-3.228216427438e-05,7.77430553796886e-05,7.77430553796887e-05,4.73619504008744e-06,6.39475053533962e-05,2.46807643772066e-05,2.92892496609853e-05,1.610958968214e-05,5.91738332088795e-07,2.41882618551211e-05,5.16474114961474e-06,1.55467160967997e-05,0.00126443395418421,0.00036964928114161,0.000218959973220562,8.35444737195594e-05,8.53337446034406e-05,5.9011869389271e-05,5.58369512034728e-05,4.86477254220363e-05,1.18736165645031e-05,1.90897561870501e-05,3.37525275338093e-05
"436","SO",-4.99471134226207e-05,0.001294681,0.000602814397926587,0.001908337420625,0.00311612359577381,0.00348961078781251,0.00419705461775198,0.00407869342907142,0.004426756451,0.00562405427864586,0.00475722693765376,0.00660090982837595,0.00678322259243059,-6.52761511349208e-05,-6.52761511349208e-05,-5.27678451532738e-05,-3.88962406729135e-05,-3.48114895997919e-05,-2.71621088321976e-05,-2.45972723319924e-05,-2.07838878830347e-05,-1.31703398659627e-05,-1.21587878277853e-05,-9.36050644637426e-06,6.91866602073415e-05,-2.04552140208333e-05,-3.03573765962301e-05,-2.41201075583792e-05,-2.37899476864917e-05,-1.83158712438909e-05,-1.72092057747253e-05,-1.585851017819e-05,-9.48642722644866e-06,-9.70060114876773e-06,-7.51855012661725e-06,0.000114316287467485,0.000114316287467485,0.000126409898383093,8.64041989148167e-05,5.26099819059357e-05,4.92633127875843e-05,3.19083958601722e-05,7.27395748997174e-06,2.53239441825698e-05,1.38706936179665e-05,2.1246359478767e-06,0.000710125588571109,0.000160497671212046,1.09970809566722e-05,4.19380944107285e-06,1.49672210480474e-05,4.97628432021799e-06,1.15911596669076e-05,2.18173726942871e-05,3.44658996911827e-06,9.18810418418627e-07,8.98891338604657e-06
"437","SONY",0.000265982869062499,0.00179491442255953,0.00144874859821429,0.00381428005651786,0.00562081511333334,0.00593175900010417,0.00583989543744446,0.00674414723777778,0.00732392867104168,0.00954986450031249,0.0128471890188839,0.0142156792934445,0.00827325135245039,-0.000118276572915179,-0.000118276572915179,-8.92472040711807e-05,-6.22612761652931e-05,-4.5687807937557e-05,-4.26195024257584e-05,-3.87799219888966e-05,-3.40068924221611e-05,-3.44690579447162e-05,-2.5502187247499e-05,-1.09688609361478e-05,3.4616582434524e-05,-6.73121877986112e-05,-6.37650115128969e-05,-4.54598305224686e-05,-3.31555820892207e-05,-3.25607422053832e-05,-3.03791991674844e-05,-2.84064105412196e-05,-3.02802043734915e-05,-2.27070655774862e-05,-8.87443415053543e-06,6.13158656872273e-05,6.13158656872272e-05,8.99305394651866e-05,6.3039163422437e-05,4.17336635681705e-05,3.38059191940235e-05,1.7725746203268e-05,5.94904704915466e-06,4.02522610381629e-06,5.27294198252755e-07,5.1628145810317e-07,0.000744695666343927,0.000207354644989824,4.4404715873339e-05,2.55335324051623e-05,2.43328554507765e-05,1.92211552817103e-05,2.47611530596667e-05,3.43652730573167e-05,1.73471871779246e-05,1.39252748471371e-05,1.03447974099648e-05
"438","SPCE",-0.000325879572321438,-0.0134521793525595,0.00376431349588293,0.0119446996322917,0.0276100071657143,0.0337199708963542,0.0176699716540794,0.0189101273188888,0.0209427956941667,0.0837128270679997,0.160994862548507,0.0837932566038164,-0.168948754291429,-0.000409019306820437,-0.000409019306820437,-0.000465598112300595,-0.000374130224930502,-0.00014750697726558,-0.000126552676915857,-0.000116860853112572,-0.000307834090257586,-0.000441974635947475,-0.000153782698676669,0.000230990239341243,-0.00172164928484425,-0.000846562632828374,-0.000684369775304564,-0.000518375277460591,-0.000255099598415073,-0.00021290991231216,-0.000188983379377617,-0.000355915774434283,-0.000477937101098812,-0.00017777959041385,0.000213009006765574,0.000229426868218031,0.000229426868218031,0.000286420368764228,0.000248829785342771,6.00855057598528e-05,5.01272552960748e-05,6.03551849204078e-05,0.00027977624488458,0.000403480351898942,0.000127753217230917,0.000242475381735494,0.0025009615336227,0.000986605090019587,0.000665009479665006,0.000498448979343284,0.000246276871776629,0.000199570325388487,0.000183365333269799,0.00036187463695038,0.000465004083903245,0.000168997799683501,0.000211538643506145
"439","SPGI",0.00121198862297619,0.00166971208000001,0.00216522122428571,0.00407168642690477,0.00545371459380952,0.00625628158774305,0.00730255206264484,0.00646665154759526,0.00686962440666668,0.00870342770781247,0.00941623859841268,0.0104695160937947,0.0113030862928174,-9.53232601309526e-05,-9.53232601309526e-05,-7.06954328472222e-05,-5.54317908216139e-05,-4.9922651144825e-05,-3.45701508198623e-05,-3.10859108993983e-05,-2.74411688089241e-05,-2.24773971929767e-05,-1.69241818479314e-05,-1.3823421465536e-05,-4.95509144285709e-05,-8.0065811563492e-05,-6.30667085634919e-05,-5.0401862722451e-05,-4.61708195298757e-05,-3.15588122868109e-05,-2.85709468498169e-05,-2.57645261092032e-05,-2.12233603244183e-05,-1.60873930782352e-05,-1.31964030312568e-05,8.42691784714534e-05,8.42691784714534e-05,0.000108482310689145,6.98686487661163e-05,3.74988203609026e-05,4.18552707999196e-05,2.54197572927663e-05,6.16676564082355e-07,1.60168868555558e-05,9.10529959782035e-06,2.33827907128499e-06,0.000828863163207022,0.000220108268754705,4.3706412923934e-05,3.04755646051447e-05,3.73480928914314e-05,1.82192253631379e-05,2.29529007419992e-05,3.17233886253003e-05,8.29034312885136e-06,7.30560234788614e-06,1.46667662906861e-05
"440","SPLK",-0.000351247790431551,0.00425659984904763,0.000357751620714284,0.00177575044300595,0.00608387222863095,0.008383705239,0.00956065133335715,0.00951292636952381,0.0104525176888889,0.01486537145925,0.0146780075566666,0.0195657973712144,0.0196341642650298,-7.08999411145835e-05,-7.08999411145835e-05,-0.000107252000317708,-9.59884948289181e-05,-8.12450747851533e-05,-6.48958826312852e-05,-5.9361348787475e-05,-5.57385320501154e-05,-4.11760420468442e-05,-3.64114171145265e-05,-2.73772767883032e-05,0.000389884822833335,8.26949802013893e-05,-3.0454539659722e-05,-4.53528064829931e-05,-4.34758318386026e-05,-3.45810955294485e-05,-3.40435046145125e-05,-3.88599692681404e-05,-2.85518019386821e-05,-2.79875640258991e-05,-2.10651567342221e-05,0.000108692497487823,0.000108692497487822,7.19257432186589e-05,2.9311944758812e-05,6.17639672057427e-06,1.15295389884967e-05,2.8556805953104e-06,2.7680686677109e-05,2.6817579983117e-06,1.03819356687747e-05,1.58921343940523e-05,0.000389427425945116,5.73474769898236e-05,1.10942440201641e-05,2.54265083656868e-05,3.46531052001584e-05,2.12415086057756e-05,2.84254585066948e-05,4.48188317842375e-05,1.56187847431151e-05,1.920577329555e-05,2.25355199936515e-05
"441","SPOT",0.000402289762812499,0.00341514647571424,0.00236419582020833,0.00628800793499999,0.0104037857880953,0.0135573555845903,0.0112442959868095,0.0133389064869841,0.0158112817481667,0.0192189410765625,0.0213617983167015,0.0229299254836825,0.0231775212909424,-0.000196190605739583,-0.000196190605739583,-0.000166691600421379,-0.000144561162876679,-8.88689034753852e-05,-8.51093205537606e-05,-8.46647911283195e-05,-6.89254626877289e-05,-5.74233111065451e-05,-4.11839775518647e-05,-3.11989472988081e-05,0.000105095065550591,-9.57620486428582e-05,-0.000116477321873017,-0.000111452847350286,-6.41733566483217e-05,-6.5287894810986e-05,-6.81106333651231e-05,-5.78893575122647e-05,-4.91689091533897e-05,-3.56760128116421e-05,-2.70717463222304e-05,1.65981671371769e-05,1.6598167137177e-05,1.2486143114988e-05,1.92607232889487e-05,1.44743196965758e-06,8.6838989339787e-06,2.81591229361549e-05,4.08676173147225e-05,1.89290270580126e-05,1.51544961061129e-05,1.97138049045571e-05,0.000674217183227859,0.000235804505834071,9.71170262334591e-05,9.15265492329797e-05,5.53506300098775e-05,5.19483078873131e-05,6.24925872573054e-05,6.38482200283618e-05,3.62358919578227e-05,2.6894222081293e-05,2.85421095816597e-05
"442","SPWR",0.0222520574900446,0.0571047600088691,0.035365327349127,0.0615918670672917,0.0849019967354166,0.09112047984,0.101483113042286,0.113643032465754,0.112174237800625,0.146712057965417,0.185903168744568,0.209003152680356,0.169285749208006,-0.00131132698590823,-0.00131132698590823,-0.00104416565408953,-0.00075679584999951,-0.000649434881575747,-0.000601256414313876,-0.000494077913794397,-0.000455897437638725,-0.000448359208916503,-0.000341409680421045,-0.000201416016052002,0.00217394326597422,-0.00014957023528075,-0.000463287278775791,-0.000373799119023416,-0.000363756992077185,-0.000371962318795294,-0.00030257954830635,-0.000328231860646694,-0.000352872352700546,-0.000277693588064876,-0.000153672587944023,0.00113173454730583,0.00113173454730583,0.000864987910553166,0.00063149541041178,0.000562013410070019,0.000524830992694094,0.000437572245602232,0.000427839592265718,0.000409864924867971,0.000315380198975293,0.000189930873657751,0.00139463101719577,0.000289612692471963,0.000443926983136233,0.00035387282090611,0.000354934265438741,0.000358622731871621,0.000296961502198532,0.000334190723162791,0.000339939335504979,0.000268911797334526,0.000155142951203453
"443","SPX",0.000778204121770833,0.00243301964386905,0.00145397311277778,0.00280551109479167,0.00387730144071429,0.00441777564619445,0.00494980216722816,0.00567630747575397,0.00638284751523612,0.00712741965514584,0.0077224027273016,0.00712740296714285,0.00756233335619052,-6.75768991006945e-05,-6.75768991006945e-05,-5.16516219823909e-05,-3.99952914771826e-05,-3.41934266021093e-05,-3.22243641709417e-05,-3.0794743920139e-05,-2.32571997559524e-05,-1.90252016589884e-05,-1.16073105034223e-05,-9.29332771838313e-06,9.79046531091272e-05,-1.24163816974206e-05,-2.40713632807539e-05,-2.18105055200593e-05,-2.06293649455665e-05,-2.13374199466113e-05,-2.17023509415773e-05,-1.71956044369113e-05,-1.44914605025549e-05,-8.58205360744754e-06,-7.02645714016639e-06,0.000112015539501711,0.000112015539501711,0.000127526121553976,8.53051481105475e-05,5.32280449036183e-05,4.42010574488402e-05,2.57109242720257e-05,4.80064561705408e-06,1.94690823895441e-05,1.44221709423294e-05,2.19181467586783e-06,0.000681407595669324,0.000152458838888634,4.71106764119605e-06,1.88420740275301e-06,1.18066383071223e-05,7.99783302293839e-06,1.60843048337597e-05,2.31544669530084e-05,1.558443306988e-06,1.99737122901571e-07,8.49682039959572e-06
"444","SPXU",0.0104571232315625,0.0166804879230953,0.015656656034375,0.02605572164,0.039465656595,0.0524857082725625,0.0620067187974385,0.0704738091964445,0.0744869113271112,0.116398131275562,0.198355189114286,0.0754815430098126,0.0159050331550793,-0.00051995328028125,-0.00051995328028125,-0.000483475556057292,-0.000461852582868132,-0.000422537668572755,-0.000394846618190013,-0.000351812022503015,-0.000388062300527472,-0.000514789221596502,-0.000118874624823126,-7.46289030618735e-06,0.000102383188872027,-0.000312507790563491,-0.000379752811198412,-0.000393463959884256,-0.000371526482576584,-0.000353903429429929,-0.000317617711011077,-0.00036526609286618,-0.000497738907373125,-0.000107497358476631,1.06226680550138e-06,0.000340360841678844,0.000340360841678844,0.000304297812520924,0.000336552143280402,0.000335116197067027,0.000318421196570231,0.00029530635431085,0.000360004455154466,0.00047629493754797,9.28451433773746e-05,4.02225208806361e-06,0.000676929059906423,0.000452550247754704,0.000360392515558854,0.000373537661766949,0.00036270375593814,0.000340563842506256,0.000311999664903259,0.000371224955382277,0.000484805890177558,9.87155677462823e-05,4.08096453927946e-07
